https://img.xssdcdn.com/perfume/877745.jpg	爱马仕 李先生的花园 Hermes Le Jardin de Monsieur Li, 2015	气味：金橘,茉莉,薄荷	 9.1 分	975 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/953371.jpg	汤姆·福特 橙花油 Tom Ford Neroli Portofino, 2011	前调：香柠檬,橘子,柠檬,薰衣草,桃金娘,迷迭香,苦橙中调：橙花,茉莉,橙花油,海桐花后调：琥珀,黄葵,当归	 8.8 分	324 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/705357.jpg	欧珑 情柚独钟（柚子天堂） Atelier Cologne Pomelo Paradis, 2015	前调：葡萄柚,橘子,黑加仑中调：橙花,玫瑰,薄荷后调：琥珀,香根草,鸢尾花	 8.6 分	208 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/709945.jpg	洁净 冷棉 Clean Cool Cotton, 2013	前调：香柠檬,苹果,柠檬中调：含羞草,薄荷,棉花后调：麝香,桃子,琥珀	 8.4 分	173 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/433212.jpg	潘海利根 布伦海姆花束 Penhaligon's Blenheim Bouquet, 1902	前调：薰衣草,柠檬,青柠中调：后调：麝香,松树,胡椒	 8.6 分	173 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/458291.jpg	迪奥 桀骜清新古龙 Dior Homme Cologne, 2013	前调：香柠檬中调：西柚花后调：麝香	 9.1 分	263 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/566345.jpg	娇兰 花草水语-葡萄柚 Guerlain Aqua Allegoria Pamplelune, 1999	前调：葡萄柚,香柠檬中调：苦橙叶,橙花油,醋栗叶后调：广藿香,香草	 8.2 分	229 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/987164.jpg	蒂普提克 感官之水 Diptyque Eau des Sens, 2016	前调：橙花,苦橙中调：杜松子后调：广藿香,当归	 8.2 分	121 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/606583.jpg	爱马仕 粉红葡萄柚 Hermes Eau de Pamplemousse Rose, 2009	气味：葡萄柚,橙子,玫瑰	 8.6 分	216 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/868864.jpg	甘迪尼1896 橙花与叶 Gandini 1896 Orange Blossom and Leaf, 2010	前调：柠檬,橙子,蜜橘中调：茉莉,橙花,铃兰后调：香根草,雪松	 8.6 分	164 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/784393.jpg	约翰·瓦维托斯 艺术工匠藤编（黄藤编） John Varvatos Artisan, 2009	前调：克里曼丁红橘,蜜橘,百里香,马郁兰中调：橙花,生姜,薰衣草,茉莉后调：木质香,琥珀,麝香	 8.3 分	172 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/595535.jpg	欧珑 醉心柠香 Atelier Cologne Cedrat Enivrant, 2013	前调：香橼,青柠,香柠檬中调：薄荷,罗勒,杜松子后调：零陵香豆,香根草,榄香脂	 8.3 分	143 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/416306.jpg	祖马龙 葡萄柚 Jo Malone Grapefruit, 1992	前调：葡萄柚,蜜橘中调：迷迭香,薄荷,甜椒,茉莉后调：香根草,广藿香,橡木苔	 7.9 分	135 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/321276.jpg	詹姆斯·海利 鲜薄荷 James Heeley Menthe Fraiche	前调：薄荷,香柠檬中调：茶叶,小苍兰后调：雪松	 8.9 分	100 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/432889.jpg	娇兰 花草水语-热带青柠 Guerlain Aqua Allegoria Limon Verde, 2014	前调：青柠中调：绿叶,热带水果,无花果,糖后调：零陵香豆	 8.3 分	119 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/921327.jpg	信仰 维尔京岛之水 Creed Virgin Island Water, 2007	前调：青柠,椰子,橘子,香柠檬中调：生姜,茉莉,木槿,依兰后调：麝香,糖,朗姆酒	 8.1 分	132 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/638332.jpg	克利安 竹之韵（竹林深处） By Kilian Bamboo Harmony, 2012	前调：橙花油,香柠檬,苦橙中调：茶叶,含羞草,辛香料,竹子后调：橡木苔,马黛茶,无花果叶	 8.7 分	104 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/955897.jpg	爱马仕 橘绿之泉 淡香水 Hermes Concentre d'Orange Verte EDT, 2004	气味：橙子,琥珀,广藿香,罗勒,雪松	 9.1 分	164 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/197428.jpg	帕尔玛之水 经典古龙水 Acqua di Parma Colonia, 1916	气味：迷迭香,琥珀,薰衣草,柑橘,茉莉,麝香,玫瑰,柠檬马鞭草,香根草,檀香木,广藿香	 8.7 分	147 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/436706.jpg	娇兰 花草水语-柑橘绿茶 Guerlain Teazzurra, 2015	前调：香柠檬,柠檬,日本柚子,葡萄柚中调：茶叶,洋甘菊,茉莉后调：麝香,西瓜酮,香草	 8.2 分	132 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/736340.jpg	杜嘉班纳 浅蓝男士 Dolce&Gabbana; Light Blue pour Homme, 2007	前调：橘子,杜松,葡萄柚,香柠檬中调：迷迭香,巴西红木,胡椒后调：麝香,橡木苔,焚香	 7.7 分	239 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/900061.jpg	安霓可古特尔 茶岛（济州岛茶） Annick Goutal L’Ile au Thé, 2015	前调：柑橘,橘子中调：橘子花,桂花,茶叶后调：麝香	 8.2 分	135 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/607576.jpg	香奈儿 水晶恋 Chanel Cristalle Eau de Toilette, 1974	前调：香柠檬,柠檬中调：风信子,巴西红木,忍冬,茉莉后调：橡木苔,香根草	 8.8 分	129 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/141842.jpg	娇兰 帝王之水 Guerlain Eau de Cologne Imperiale, 1860	前调：橙子,柑橘,柠檬马鞭草,橙花油,香柠檬,柠檬中调：后调：迷迭香,零陵香豆,雪松	 8.3 分	142 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/146220.jpg	欧珑 冰冻橘子 Atelier Cologne Mandarine Glaciale, 2015	前调：橘子,柠檬,香柠檬中调：生姜,茉莉,苦橙叶后调：香根草,橡木苔,琥珀	 7.6 分	79 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/226585.jpg	潘海利根 卡斯提亚 Penhaligon's Castile, 1998	前调：苦橙叶,橙花中调：香柠檬,玫瑰,橙花后调：木质香,麝香	 7.9 分	41 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/523915.jpg	爱马仕 龙涎柑橘 Hermes Eau de Mandarine Ambrée, 2013	前调：橘子中调：百香果后调：琥珀	 8 分	119 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/640589.jpg	帕尔玛之水 黑调古龙水 Acqua di Parma Essenza di Colonia, 2010	气味：香根草,苦橙叶,麝香,茉莉,橙花油,广藿香,迷迭香,鼠尾草,琥珀,香柠檬,葡萄柚,橙子,橘子,玫瑰,铃兰,公丁香,橡木苔	 8.6 分	106 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/237527.jpg	娇兰 花草水语-橙花伊甸园 Guerlain Aqua Allegoria Nerolia Bianca, 2013	气味：橙花油,苦橙,橙子,苦橙叶,橙花,苦橙叶	 7.6 分	93 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/720510.jpg	欧珑 阳光佛手柑 Atelier Cologne Bergamote Soleil, 2016	前调：黄葵,香柠檬,苦橙中调：薰衣草,小豆蔻,茉莉后调：橡木苔,香根草,琥珀	 8.3 分	74 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/702464.jpg	安霓可古特尔 哈德良之夜 Annick Goutal Les Nuits d'Hadrien, 2003	前调：橘子,香柠檬,柠檬,蜜橘中调：葛缕子,柏树,杜松,罗勒,依兰后调：琥珀,广藿香,麝香,香草,檀香木	 8 分	75 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/368636.jpg	卡地亚之水 Cartier Eau de Cartier, 2001	前调：芫荽,日本柚子,香柠檬中调：紫罗兰叶,薰衣草,紫罗兰后调：雪松,广藿香,麝香,琥珀	 8.1 分	68 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/512852.jpg	潘海利根 优雅绅士 Penhaligon's Bayolea, 2014	前调：橘子,蜜橘,香茅中调：小豆蔻,胡椒,橙花油,薰衣草后调：雪松,檀香木,麝香,橡木苔,广藿香,琥珀	 8.2 分	51 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/351944.jpg	汤姆·福特 阿玛菲柑橘 Tom Ford Mandarino di Amalfi, 2014	前调：龙蒿,薄荷,黑加仑,葡萄柚,柠檬,罗勒中调：胡椒,芫荽,橙花,快乐鼠尾草,紫苏,茉莉后调：香根草,琥珀,劳丹脂,麝香,麝猫香	 7.3 分	229 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/963407.jpg	德瑞克·马尔 浓缩苦橙 Frederic Malle Bigarade concentree, 2002	前调：苦橙中调：玫瑰后调：雪松,青草,干草	 8.4 分	59 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/274338.jpg	阿莎罗 铬元素 Azzaro Chrome, 1996	前调：迷迭香,菠萝,橙花油,香柠檬,柠檬中调：仙客来,芫荽,茉莉,橡木苔后调：檀香木,零陵香豆,麝香,橡木苔,雪松,巴西红木,小豆蔻	 8.1 分	145 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/810923.jpg	安霓可古特尔 南方之水 Annick Goutal Eau du Sud, 1996	前调：橘子,罗勒,葡萄柚,香柠檬中调：薄荷,青柠,柠檬马鞭草,茉莉后调：香根草,广藿香,橡木苔	 7.9 分	67 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/704862.jpg	蒂普提克 橙花之水 Diptyque L'Eau de Neroli, 2008	前调：龙蒿,柑橘,柠檬马鞭草,苦橙叶,香柠檬中调：橙花,天竺葵,橙花油后调：蜂蜡,雪松,麝香	 8.3 分	55 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/763737.jpg	阿玛尼 同名男士（本色男士） Giorgio Armani Armani Eau Pour Homme, 1984	前调：橘子,橙子,罗勒,香柠檬,柠檬中调：肉豆蔻,康乃馨,百合,肉桂,薰衣草,茉莉,玫瑰后调：檀香木,广藿香,麝香,橡木苔,香根草,雪松	 8.3 分	95 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/158133.jpg	凯文克莱 唯一夏日限量版 Calvin Klein CK One Summer, 2016	前调：柠檬,青柠,莫吉托,生姜,苹果中调：番石榴,提亚蕾花,杜松后调：雪松,椰子,橡木苔	 8 分	78 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/348285.jpg	配枪朱丽叶 美女绅士 Juliette Has A Gun Gentlewoman, 2015	前调：香柠檬,苦橙叶,橙花油中调：杏仁,橙花,香豆素,薰衣草后调：麝香,木质香,降龙涎香醚	 7.4 分	42 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/421035.jpg	甘迪尼1896 西柚与柑橘 Gandini 1896 Grapefruit and Citrus, 2010	前调：香柠檬,葡萄柚,柠檬,蜜橘中调：薰衣草,茉莉,迷迭香,八角后调：香根草,麝香,黄葵	 7.8 分	31 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/383756.jpg	瑰珀翠 普罗旺斯马鞭草和薰衣草 Crabtree & Evelyn Verbena and Lavender de Provence, 2013	气味：柠檬马鞭草,薰衣草	 7.7 分	26 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/895320.jpg	娇兰 花草水语-卡拉布利亚 香柠檬 Guerlain Aqua Allegoria Bergamote Calabria, 2017	前调：香柠檬,苦橙叶中调：小豆蔻,生姜后调：木质香,麝香	 8.3 分	31 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/797259.jpg	香邂格蕾 绿茶 Roger & Gallet The Vert	气味：橘子,葡萄柚,日本柚子,茶叶,雪松	 7.8 分	25 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/730718.jpg	弗朗西斯·库尔吉安 绝对清晨 Maison Francis Kurkdjian Absolue Pour le Matin, 2010	气味：鸢尾花,橙花油,琥珀,香柠檬,柠檬,百里香,紫罗兰,薰衣草	 7.9 分	91 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/222033.jpg	伊丽莎白雅顿 竹子绿茶 Elizabeth Arden Green Tea Bamboo, 2014	前调：葡萄柚,柠檬,香柠檬,竹子,酸角,白松香中调：茶叶,紫罗兰叶,黄瓜,丁香花后调：麝香,木质香,乳香脂,鸢尾根,马黛茶	 7.3 分	47 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/592260.jpg	欧珑 加州红橘 Atelier Cologne Clémentine California, 2016	前调：橘子,克里曼丁红橘,杜松子中调：罗勒,胡椒,八角后调：檀香木,柏树,香根草	 7.9 分	44 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/601319.jpg	祖马龙 柑橘苦酒 Jo Malone Orange Bitters, 2016	气味：柑橘,橙子,橘子,苦橙,李子,檀香木,琥珀	 8.1 分	19 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/580144.jpg	普拉达 红月 Prada Luna Rossa, 2012	前调：苦橙,薰衣草中调：快乐鼠尾草,薄荷后调：黄葵,降龙涎香醚	 7.9 分	139 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/873132.jpg	帝门特 金汤力 Demeter Fragrance Gin & Tonic	气味：杜松子酒,青柠,水	 8.4 分	46 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/698523.jpg	马丁·马吉拉 MMM 无名之水 Maison Martin Margiela Untitled L'Eau, 2011	前调：柑橘,橘子,柠檬中调：橙花,绿叶,薄荷后调：	 7.9 分	34 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/887317.jpg	鲁宾 杜松子酒 Lubin Gin Fizz, 2009	前调：香柠檬,柠檬,橘子,杜松中调：鸢尾花,茉莉,橙花,白松香,玫瑰后调：香根草,麝香,橡木苔,安息香脂,百合	 7.9 分	31 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/576531.jpg	德瑞克·马尔 永恒古龙水 Frederic Malle Cologne Indélébile, 2015	前调：香柠檬,柠檬中调：水仙花,橙花,橙花油后调：麝香	 7.8 分	27 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/138293.jpg	欧舒丹 颤抖马鞭草 L'Occitane en Provence Frisson de Verveine, 2014	前调：柑橘,香柠檬中调：柠檬马鞭草,黄瓜后调：木质香,麝香	 8.1 分	16 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/332372.jpg	迪奥 清新之水香精 Dior Eau Sauvage Parfum, 2012	前调：香柠檬中调：香根草后调：没药	 8.7 分	119 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/261156.jpg	迪奥 巡航系列-波托菲诺 Dior Cruise Collection - Escale a Portofino, 2008	前调：香柠檬,苦橙叶,柠檬中调：杏仁,橙花,杜松子后调：雪松,柏树,白松香,葛缕子,麝香	 8 分	105 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/259940.jpg	娇兰之水 Guerlain Eau de Guerlain, 1974	前调：果香,罗勒,香柠檬,柠檬中调：葛缕子,康乃馨,檀香木,广藿香,薰衣草,茉莉,薄荷,香柠檬,玫瑰后调：琥珀,麝香,橡木苔,橙花油	 8.6 分	47 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/324106.jpg	摩勒沃兹 柑橘和豆蔻古龙水 Maurer & Wirtz 4711 Acqua Colonia Mandarine & Cardamom, 2012	气味：小豆蔻,橘子	 8 分	41 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/763829.jpg	高田贤三 遇见风之恋 Kenzo L'Eau 2 Kenzo pour Homme, 2012	前调：生姜,葡萄柚,苦橙中调：薰衣草,杜松子后调：香根草,云杉,雪松	 8 分	34 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/815725.jpg	米勒·哈瑞丝 绿色橘子 Miller Harris Tangerine Vert, 2004	前调：蜜橘,葡萄柚,柠檬中调：老鹳草,橙花,马郁兰后调：橡木苔,麝香,雪松	 8 分	31 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/532560.jpg	娇兰 香橼花之水 Guerlain Eau de Fleurs de Cedrat, 1920	气味：香柠檬,柠檬,香橼	 8 分	27 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/282946.jpg	娇兰 满堂红运动 Guerlain Habit Rouge Sport, 2009	前调：青柠,苦橙,粉红胡椒中调：竹子,玫瑰,茉莉,广藿香后调：香草,皮革,木质香,麝香	 8.1 分	23 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/351958.jpg	阿蒂仙 水畔情深 L'Artisan Parfumeur Au Bord de L'eau, 2017	气味：香柠檬,柠檬,紫罗兰,麝香,橙花,迷迭香	 7.6 分	16 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/534700.jpg	纪梵希 玩转激情 Givenchy Play Eau de Toilette, 2008	前调：香柠檬,葡萄柚,苦橙,橘子中调：阿米香树花,胡椒,咖啡,烟草花后调：香根草,广藿香	 7.8 分	101 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/568333.jpg	帕尔玛之水 绝对古龙 Acqua di Parma Colonia Assoluta, 2003	前调：香柠檬,苦橙,橙子,柠檬马鞭草中调：茉莉,香根草,依兰,雪松,小豆蔻,粉红胡椒,甜椒后调：广藿香,橡木苔,麝香,树脂	 7.9 分	62 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/739359.jpg	汤姆·福特 橙花之水 Tom Ford Neroli Portofino Acqua, 2016	前调：香柠檬,柠檬,苦橙叶中调：橙花油,橙花后调：琥珀木,麝香	 8.3 分	48 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/987346.jpg	信仰 皇室之水 Creed Royal Water, 1997	前调：柑橘,薄荷中调：杜松子,罗勒后调：麝香,龙涎香	 8 分	47 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/270983.jpg	卡地亚 自信之水 Cartier Eau de Cartier Concentree, 2002	前调：芫荽,日本柚子中调：紫罗兰叶,薰衣草后调：雪松,广藿香,琥珀	 7.7 分	43 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/225547.jpg	卡地亚 行动宣言 Cartier Declaration Essence, 2001	气味：橙花,檀香木,琥珀,薰衣草,麝香,茶叶,青柠,香根草,老鹳草,柠檬	 8.1 分	36 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/969256.jpg	摩勒沃兹 青柠肉豆蔻古龙水 Maurer & Wirtz 4711 Acqua Colonia Lime & Nutmeg, 2015	气味：青柠,肉豆蔻	 7.6 分	32 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/519272.jpg	阿蒂仙 柑橘园 L'Artisan Parfumeur Mandarine, 2006	气味：雪松,生姜,橘子,鸡蛋花	 7.7 分	28 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/835656.jpg	阿蒂仙 西西里桔园 L'Artisan Parfumeur Mandarine Tout Simplement, 2006	气味：橘子,生姜,雪松,鸡蛋花	 6.9 分	12 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/480065.jpg	兰蔻 绿逸 Lancome O de Lancome, 1969	前调：忍冬,橘子,香柠檬,柠檬中调：迷迭香,芫荽,罗勒,茉莉后调：檀香木,橡木苔,香根草	 7.6 分	134 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/667831.jpg	希爵夫 X1861 Xerjoff XJ 1861 Renaissance, 2011	前调：苦橙叶,香柠檬,柠檬,蜜橘中调：玫瑰,铃兰,薄荷后调：麝香,广藿香,雪松,琥珀	 7.5 分	104 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/598676.jpg	莱俪 白光时尚 Lalique White, 2008	前调：酸角,苦橙叶,香柠檬,榄香脂中调：肉豆蔻,胡椒,紫罗兰,小豆蔻后调：琥珀,麝香,雪松,橡木苔	 8.2 分	96 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/856925.jpg	米勒·哈瑞丝 小小果实（苦橙叶） Miller Harris Le Petit Grain, 2008	前调：香柠檬,柠檬,橙子,苦橙叶,当归,迷迭香,葛缕子,龙蒿,薰衣草中调：橙花后调：橡木苔,香根草,广藿香	 7.9 分	93 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/716433.jpg	香奈儿 魅力男士运动古龙水 Chanel Allure Homme Sport Cologne Sport, 2007	前调：醛,橙子,橘子,葡萄柚,橙花油,香柠檬,柠檬中调：辛香料,冷杉,榄香脂后调：零陵香豆,雪松,香根草,麝香,胡椒	 8.6 分	92 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/260877.jpg	美体小铺 粉葡萄柚 The Body Shop Pink Grapefruit, 2012	气味：葡萄柚	 7.9 分	32 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/620261.jpg	嗅觉映像室 尚存 Olfactive Studio Still Life, 2011	前调：日本柚子,粉红胡椒,榄香脂,胡椒,花椒中调：白松香,八角后调：雪松,琥珀,朗姆酒	 7.9 分	31 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/229609.jpg	纪梵希 酷玩运动 Givenchy Play Sport, 2012	前调：生姜,香柠檬,柠檬,薄荷中调：胡椒,阿米香树花后调：麝香	 7.4 分	29 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/716529.jpg	阿玛尼 私藏系列-水波翡翠 Giorgio Armani Armani Prive Cologne Spray Eau de Jade, 2004	气味：香柠檬,橙花油,胡椒,麝香	 7.8 分	26 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/671557.jpg	拜里朵 帕勒莫 Byredo Palermo, 2010	前调：苦橙叶,香柠檬,柑橘中调：麝香,玫瑰后调：黄葵	 7.6 分	24 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/977933.jpg	詹姆斯·海利 马鞭草 James Heeley Verveine	前调：香柠檬,大黄,小豆蔻中调：柠檬马鞭草,茉莉,黑加仑后调：麝香	 7.8 分	22 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/365806.jpg	潘海利根 国王精神 Penhaligon's Esprit du Roi, 2011	前调：柑橘,香柠檬,柠檬,薄荷,番茄叶,小豆蔻,醛,艾蒿,橘子,香橼中调：茉莉,老鹳草,依兰,忍冬,公丁香后调：香根草,麝香,檀香木,广藿香,橡木苔,雪松,树莓,龙涎香	 7.7 分	20 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/986850.jpg	迪奥 典藏系列-蒙田柑香 Dior La Collection Couturier Parfumeur Cologne Royale, 2010	气味：柑橘,橙花油,麝香	 8 分	20 评价	柑橘调 Citrus
https://img.xssdcdn.com/perfume/441472.jpg	杰尼亚 典藏系列西西里蜜柑 Ermenegildo Zegna Sicilian Mandarin, 2012	气味：橘子,薄荷,苦橙叶,橡木苔,香柠檬	 8.2 分	19 评价	柑橘调 Citrus
