https://img.xssdcdn.com/perfume/595834.jpg	香奈儿 嘉柏丽尔 Chanel Gabrielle, 2017	前调：橘子,葡萄柚,黑加仑中调：晚香玉,依兰,茉莉,橙花后调：檀香木,麝香	 7.7 分	350 评价
https://img.xssdcdn.com/perfume/649941.jpg	香奈儿 绅士 Chanel Pour Monsieur, 1955	前调：橙花油,苦橙叶,柠檬中调：芫荽,生姜,罗勒,小豆蔻后调：橡木苔,香根草,雪松	 9 分	153 评价
https://img.xssdcdn.com/perfume/169415.jpg	香奈儿 魅力男士运动 Chanel Allure Homme Sport, 2004	前调：醛,橙子,橘子,海水中调：胡椒,橙花油,雪松后调：零陵香豆,琥珀,香草,香根草,麝香,榄香脂	 8.7 分	461 评价
https://img.xssdcdn.com/perfume/746079.jpg	香奈儿 自我 Chanel Egoiste, 1990	前调：桃花心木,橘子,巴西红木,芫荽中调：康乃馨,肉桂,玫瑰后调：皮革,檀香木,香草,烟草,琥珀	 8.5 分	241 评价
https://img.xssdcdn.com/perfume/607576.jpg	香奈儿 水晶恋 Chanel Cristalle Eau de Toilette, 1974	前调：香柠檬,柠檬中调：风信子,巴西红木,忍冬,茉莉后调：橡木苔,香根草	 8.8 分	129 评价
https://img.xssdcdn.com/perfume/894558.jpg	香奈儿 珍藏系列栀子花 Chanel Gardenia, 1925	前调：橙花,绿叶中调：果香,晚香玉,茉莉,栀子花后调：檀香木,广藿香,麝香,香根草,椰子,香草	 7.8 分	98 评价
https://img.xssdcdn.com/perfume/966690.jpg	香奈儿 橙光轻舞（橙邂逅） Chanel Chance Eau Vive, 2015	前调：血橙,葡萄柚,柑橘中调：茉莉,麝香后调：香根草,雪松,鸢尾花	 8.2 分	154 评价
https://img.xssdcdn.com/perfume/803356.jpg	香奈儿 珍藏系列东方屏风 Chanel Les Exclusifs de Chanel Coromandel	前调：柑橘,苦橙,橙花油中调：茉莉,玫瑰,广藿香,鸢尾根后调：焚香,乳香,安息香脂,木质香,麝香,香草,白巧克力	 9 分	82 评价
https://img.xssdcdn.com/perfume/225286.jpg	香奈儿 魅力男士 Chanel Allure Pour Homme, 1999	前调：生姜,薰衣草,橘子,桃子,香柠檬,柠檬中调：栀子花,广藿香,小苍兰,茉莉,香根草,茴芹,雪松,胡椒,玫瑰,巴西红木后调：皮革,檀香木,零陵香豆,琥珀,麝香,安息香脂,椰子,橡木苔,香草	 8.5 分	261 评价
https://img.xssdcdn.com/perfume/392220.jpg	香奈儿 珍藏系列岛屿森林 Chanel Bois des Iles, 1926	前调：醛,芫荽,桃子,香柠檬,橙花油,橘子中调：鸢尾花,紫丁香,鸢尾根,茉莉,依兰,铃兰,玫瑰后调：琥珀,檀香木,零陵香豆,红没药,麝香,安息香脂,香根草,香草	 8.8 分	134 评价
https://img.xssdcdn.com/perfume/634944.jpg	香奈儿 白金 Chanel Egoiste Platinum, 1993	前调：迷迭香,薰衣草,橙花油,苦橙叶中调：白松香,快乐鼠尾草,茉莉,老鹳草后调：琥珀,檀香木,橡木苔,香根草,雪松	 8.5 分	292 评价
https://img.xssdcdn.com/perfume/589834.jpg	香奈儿 珍藏系列康朋街31号 Chanel Les Exclusifs de Chanel 31 Rue Cambon, 2007	前调：香柠檬,绿叶,胡椒中调：鸢尾花,玫瑰,依兰后调：广藿香,劳丹脂	 8.5 分	105 评价
https://img.xssdcdn.com/perfume/798781.jpg	香奈儿 白色魅力（白色时尚）男士 Chanel Allure Homme Edition Blanche, 2008	气味：檀香木,零陵香豆,琥珀,香根草,麝香,香柠檬,雪松,香草,柠檬,粉红胡椒	 8.9 分	258 评价
https://img.xssdcdn.com/perfume/767248.jpg	香奈儿 珍藏系列自由旅程 Chanel Les Exclusifs de Chanel Jersey, 2011	气味：薰衣草,麝香,香草,野花,青草,玫瑰,茉莉,零陵香豆	 7.8 分	68 评价
https://img.xssdcdn.com/perfume/571804.jpg	香奈儿 5号低调奢华版 Chanel N°5 Eau Premiere, 2007	前调：橙花油,依兰,醛中调：茉莉,玫瑰后调：香根草,檀香木,香草	 8.5 分	310 评价
https://img.xssdcdn.com/perfume/182443.jpg	香奈儿 珍藏系列22号 Chanel Les Exclusifs de Chanel No 22, 1922	前调：铃兰,橙花油,醛中调：茉莉,玫瑰,依兰,晚香玉后调：香根草,香草	 8.6 分	74 评价
https://img.xssdcdn.com/perfume/602849.jpg	香奈儿 魅力 Chanel Allure, 1996	前调：柠檬,香柠檬,橘子,桃子,百香果中调：茉莉,睡莲,忍冬,小苍兰,木兰,玫瑰,牡丹,橙花后调：檀香木,香根草,香草,广藿香,琥珀	 8 分	221 评价
https://img.xssdcdn.com/perfume/167347.jpg	香奈儿 蔚蓝淡香精 Chanel Bleu de Chanel Eau de Parfum, 2014	气味：劳丹脂,肉豆蔻,生姜,檀香木,广藿香,香根草,木质香,薄荷,茉莉,柠檬,葡萄柚,焚香,雪松,粉红胡椒,琥珀	 8.9 分	143 评价
https://img.xssdcdn.com/perfume/342962.jpg	香奈儿 5号香精版 Chanel No 5 Parfum, 1921	前调：醛,橙花油,柠檬,香柠檬,依兰中调：茉莉,鸢尾花,鸢尾根,玫瑰,铃兰后调：香根草,麝香,檀香木,广藿香,橡木苔,琥珀,香草,麝猫香	 8.5 分	86 评价
https://img.xssdcdn.com/perfume/693288.jpg	香奈儿 珍藏系列法式别墅28号 Chanel Les Exclusifs de Chanel 28 La Pausa, 2007	气味：鸢尾根,玫瑰,皮革	 8.2 分	77 评价
https://img.xssdcdn.com/perfume/805376.jpg	香奈儿 水晶恋绿意 Chanel Cristalle Eau Verte, 2009	前调：香柠檬,柠檬中调：橙花油,木兰后调：麝香,鸢尾花,茉莉	 8 分	124 评价
https://img.xssdcdn.com/perfume/828975.jpg	香奈儿 邂逅淡香精 Chanel Chance Eau de Parfum, 2002	气味：粉红胡椒,茉莉,广藿香,香草,麝香	 8.6 分	104 评价
https://img.xssdcdn.com/perfume/786662.jpg	香奈儿 俄罗斯皮革 Chanel Les Exclusifs de Chanel Cuir de Russie, 1924	前调：橙花,橘子,快乐鼠尾草,香柠檬,柠檬中调：康乃馨,鸢尾花,茉莉,香根草,依兰,雪松,玫瑰后调：皮革,琥珀,香草,天芥菜,桦木,烟草,麝香	 8.4 分	76 评价
https://img.xssdcdn.com/perfume/118728.jpg	香奈儿 珍藏系列米色时尚 Chanel Les Exclusifs de Chanel Beige, 2008	气味：蜂蜜,小苍兰,鸡蛋花,山楂	 8.2 分	55 评价
https://img.xssdcdn.com/perfume/463781.jpg	香奈儿 珍藏系列18号 Chanel Les Exclusifs de Chanel No 18, 1997	气味：黄葵,果香,鸢尾花,花香,木质香	 8 分	45 评价
https://img.xssdcdn.com/perfume/204851.jpg	香奈儿 梧桐影木EDP Chanel Sycomore Eau de Parfum, 2016	气味：香根草,檀香木,醛,烟草,紫罗兰,柏树,杜松,粉红胡椒,辛香料	 8.4 分	25 评价
https://img.xssdcdn.com/perfume/606270.jpg	香奈儿 19号香精版 Chanel No 19 Parfum, 1970	前调：橙花油,白松香中调：鸢尾根,玫瑰,水仙花,依兰,茉莉,希蒂莺后调：麝香,橡木苔,雪松,香根草	 8.7 分	74 评价
https://img.xssdcdn.com/perfume/631255.jpg	香奈儿 珍藏系列绿色气息 Chanel Les Exclusifs de Chanel Bel Respiro, 1920	气味：绿叶,皮革,青草,花香	 8.1 分	45 评价
https://img.xssdcdn.com/perfume/230890.jpg	香奈儿 绅士浓缩版 Chanel Pour Monsieur Concentree, 1989	前调：苦橙叶,薰衣草,橘子中调：肉豆蔻,小豆蔻后调：红没药,香草,橡木苔,香根草	 8.3 分	52 评价
https://img.xssdcdn.com/perfume/881378.jpg	香奈儿 感性魅力 Chanel Allure Sensuelle, 2005	前调：广藿香,橘子,桃子,香柠檬,粉红胡椒中调：鸢尾花,茉莉,玫瑰,玫瑰,干果后调：劳丹脂,辛香料,檀香木,薰衣草,香草,香根草,琥珀,广藿香	 8.4 分	177 评价
https://img.xssdcdn.com/perfume/814668.jpg	香奈儿 魅力极限运动 Chanel Allure Homme Sport Eau Extreme, 2012	前调：鼠尾草,橘子,薄荷,柏树中调：胡椒后调：麝香,檀香木,雪松,零陵香豆	 8.6 分	153 评价
https://img.xssdcdn.com/perfume/716433.jpg	香奈儿 魅力男士运动古龙水 Chanel Allure Homme Sport Cologne Sport, 2007	前调：醛,橙子,橘子,葡萄柚,橙花油,香柠檬,柠檬中调：辛香料,冷杉,榄香脂后调：零陵香豆,雪松,香根草,麝香,胡椒	 8.6 分	92 评价
https://img.xssdcdn.com/perfume/441085.jpg	香奈儿 魅力淡香精 Chanel Allure eau de parfum, 1999	气味：香柠檬,橘子,桃子,雪松,香草,玫瑰,茉莉,牡丹,木兰,橙花,莲花,香根草	 8.1 分	279 评价
https://img.xssdcdn.com/perfume/769731.jpg	香奈儿 19号淡雅倾心版 Chanel No 19 Poudre, 2011	前调：橙花油,白松香,橘子中调：鸢尾花,茉莉后调：香根草,麝香,零陵香豆	 8.3 分	159 评价
https://img.xssdcdn.com/perfume/613920.jpg	香奈儿 可可女士淡香水 Chanel Coco Eau de Toilette	前调：芫荽,橘子,桃子,茉莉,玫瑰中调：含羞草,公丁香,橙花,三叶草,玫瑰后调：劳丹脂,琥珀,檀香木,零陵香豆,红没药,麝猫香,香草	 8.5 分	62 评价
https://img.xssdcdn.com/perfume/187218.jpg	香奈儿 22号 Chanel N°22, 1922	前调：晚香玉,百合,橙花油,铃兰,橙花,醛中调：肉豆蔻,玫瑰,茉莉,依兰后调：鸢尾花,香草,香根草	 8.4 分	60 评价
https://img.xssdcdn.com/perfume/567250.jpg	香奈儿 珍藏系列清新古龙水 Chanel Les Exclusifs de Chanel Eau de Cologne, 2007	前调：柑橘,柠檬,香柠檬,绿叶中调：苦橙叶,橙花油,辛香料后调：麝香,零陵香豆	 8.4 分	35 评价
https://img.xssdcdn.com/perfume/995290.jpg	香奈儿 珍藏系列米西亚 Chanel Les Exclusifs de Chanel Misia, 2015	前调：醛,荔枝中调：玫瑰,玫瑰,树莓,桃子后调：紫罗兰,鸢尾根,鸢尾花,安息香脂,零陵香豆,脂粉味,含羞草,香草	 7.6 分	63 评价
https://img.xssdcdn.com/perfume/291295.jpg	香奈儿 5号EDP Chanel No 5 Eau de Parfum, 1986	前调：醛,橙花油,依兰,桃子,香柠檬中调：茉莉,玫瑰,铃兰,鸢尾花后调：檀香木,香根草,香草,橡木苔,广藿香	 8.3 分	49 评价
https://img.xssdcdn.com/perfume/929381.jpg	香奈儿 白色魅力淡香精 Chanel Allure Homme Edition Blanche Eau de Parfum, 2014	前调：香柠檬,柠檬中调：木质香,檀香木后调：香根草,香草	 8.5 分	37 评价
https://img.xssdcdn.com/perfume/867159.jpg	香奈儿 珍藏系列一九三二 Chanel Les Exclusifs de Chanel, 1932	前调：醛,橙花油,香柠檬中调：茉莉,玫瑰,依兰,康乃馨,紫丁香后调：香根草,鸢尾根,红没药,檀香木,焚香,麝香,黄葵,香草,香豆素	 8.4 分	43 评价
https://img.xssdcdn.com/perfume/216503.jpg	香奈儿 5号古龙水 Chanel No 5 Eau de Cologne, 1921	前调：橙花,依兰,香柠檬,柠檬,醛中调：鸢尾花,茉莉,鸢尾根,玫瑰,铃兰后调：香根草,麝香,檀香木,广藿香,橡木苔,琥珀,香草,麝猫香	 7.9 分	42 评价
https://img.xssdcdn.com/perfume/931343.jpg	香奈儿 水晶恋淡香精 Chanel Cristalle Eau de Parfum, 1993	前调：橘子中调：桃子,香瓜,依兰,茉莉后调：香根草,橡木苔	 8.2 分	27 评价
https://img.xssdcdn.com/perfume/228191.jpg	香奈儿之花 Chanel Une Fleur de Chanel, 1998	气味：茉莉,绿叶,柑橘	 7.7 分	9 评价
https://img.xssdcdn.com/perfume/770581.jpg	香奈儿 可可小姐香精版 Chanel Coco Mademoiselle Parfum	前调：香柠檬,葡萄柚,橙子中调：茉莉,玫瑰,荔枝后调：香根草,麝香,广藿香,香草	 8.6 分	97 评价
https://img.xssdcdn.com/perfume/457231.jpg	香奈儿 5号低调奢华2015版 Chanel No 5 Eau Premiere (2015), 2015	前调：橙花油,醛,依兰中调：玫瑰,茉莉后调：香根草,檀香木,香草	 8.6 分	70 评价
https://img.xssdcdn.com/perfume/305753.jpg	香奈儿 珍藏系列俄罗斯皮革 Chanel Les Exclusifs de Chanel Cuir de Russie, 2007	前调：橙花,香柠檬,橘子中调：茉莉,玫瑰,依兰,东方香料后调：桦木,皮革,烟草,麝香	 8.5 分	62 评价
https://img.xssdcdn.com/perfume/908893.jpg	香奈儿 男孩 Chanel Boy Chanel, 2016	前调：葡萄柚,薰衣草,柠檬中调：老鹳草,橙花,玫瑰后调：香豆素,天芥菜,檀香木,香草,橡木苔,麝香	 7.9 分	25 评价
https://img.xssdcdn.com/perfume/649054.jpg	香奈儿 自我浓缩古龙水 Chanel Egoiste Cologne Concentree, 1992	气味：辛香料,肉桂,木质香,檀香木,黑檀红木,皮革,香草	 8 分	7 评价
https://img.xssdcdn.com/perfume/469380.jpg	香奈儿 绅士EDP Chanel Pour Monsieur Eau de Parfum, 2016	气味：薰衣草,肉豆蔻,香草,柠檬,香根草	 7.6 分	7 评价
https://img.xssdcdn.com/perfume/163437.jpg	香奈儿 邂逅香精版 Chanel Chance Parfum, 2015	气味：香草,茉莉,鸢尾花,麝香	 7.4 分	4 评价
https://img.xssdcdn.com/perfume/467133.jpg	香奈儿 感性魅力香精版 Chanel Allure Sensuelle Parfum, 2006	气味：茉莉,玫瑰,香草,东方香料	 7.5 分	3 评价
https://img.xssdcdn.com/perfume/740073.jpg	香奈儿 美丽香精 Chanel Allure Parfum	气味：橘子,玫瑰,香草	 7.6 分	3 评价
https://img.xssdcdn.com/perfume/182220.jpg	香奈儿 18号 EDP Chanel No 18 Eau de Parfum, 2016	气味：黄葵,鸢尾花,果香,木质香,花香	 7.3 分	1 评价
https://img.xssdcdn.com/perfume/189200.jpg	香奈儿 5号诱惑 Chanel N°5 Elixir Sensuel, 2004	前调：醛,橙花油中调：鸢尾花,茉莉,依兰后调：琥珀,木质香	 8.3 分	29 评价
https://img.xssdcdn.com/perfume/825753.jpg	香奈儿 东方屏风EDP Chanel Coromandel Eau de Parfum, 2016	前调：柑橘,橙花油,苦橙中调：茉莉,玫瑰,广藿香,鸢尾根后调：焚香,安息香脂,琥珀,木质香,麝香,乳香,白巧克力	 8.2 分	18 评价
https://img.xssdcdn.com/perfume/180993.jpg	香奈儿 可可女士香精版 Chanel Coco Parfum	前调：芫荽,橘子,桃子,茉莉,玫瑰中调：含羞草,公丁香,橙花,三叶草,玫瑰后调：劳丹脂,琥珀,檀香木,零陵香豆,红没药,麝猫香,香草	 8.2 分	12 评价
https://img.xssdcdn.com/perfume/307213.jpg	香奈儿 感性魅力EDP Chanel Allure Sensuelle Eau de Toilette, 2006	前调：香柠檬,橘子,粉红胡椒中调：茉莉,玫瑰,鸢尾花,干果,香根草后调：琥珀,广藿香,香草,麝香,劳丹脂	 7.5 分	10 评价
https://img.xssdcdn.com/perfume/385112.jpg	香奈儿 黑色可可香精版 Chanel Coco Noir Extrait, 2014	前调：香柠檬,葡萄柚,柠檬,醛中调：茉莉,玫瑰,水仙花,老鹳草,公丁香后调：零陵香豆,广藿香,檀香木,香草,麝香,乳香,鸢尾根,安息香脂	 7.8 分	8 评价
https://img.xssdcdn.com/perfume/481154.jpg	香奈儿 米色EDP Chanel Beige Eau de Parfum, 2016	气味：山楂,蜂蜜,小苍兰,鸡蛋花	 7.7 分	8 评价
https://img.xssdcdn.com/perfume/850007.jpg	香奈儿 岛屿森林EDP Chanel Bois des Iles Eau de Parfum, 2016	前调：香柠檬,橘子中调：檀香木,依兰后调：零陵香豆,香草,木质香,树脂	 7.6 分	7 评价
https://img.xssdcdn.com/perfume/500546.jpg	香奈儿 米西亚EDP Chanel Misia Eau de Parfum, 2016	前调：醛,荔枝中调：玫瑰,玫瑰,树莓,桃子后调：皮革,零陵香豆,鸢尾根,紫罗兰,安息香脂,香草,脂粉味	 7.6 分	5 评价
https://img.xssdcdn.com/perfume/566873.jpg	香奈儿 可可小姐精粹版 Chanel Coco Mademoiselle L’Extrait, 2012	前调：香柠檬,橙子中调：鸢尾花,茉莉,玫瑰后调：香根草,麝香,广藿香,香草	 7.8 分	5 评价
https://img.xssdcdn.com/perfume/119274.jpg	香奈儿 康朋街31号 EDP Chanel 31 Rue Cambon Eau de Parfum, 2016	前调：香柠檬,绿叶,胡椒中调：鸢尾花,玫瑰,依兰后调：广藿香,劳丹脂,木质香	 7.7 分	4 评价
https://img.xssdcdn.com/perfume/548145.jpg	香奈儿 俄罗斯皮革EDP Chanel Cuir de Russie Eau de Parfum, 2016	前调：香柠檬,橘子,橙花中调：茉莉,玫瑰,依兰,烟草后调：桦木,树脂,皮革	 7.4 分	3 评价
https://img.xssdcdn.com/perfume/256969.jpg	香奈儿 魅力男士清新之水夏季版 Chanel Allure Homme Eau Fraichissante Pour l`Ete, 2002	前调：香柠檬,橙子,橘子,醛中调：香根草,雪松后调：劳丹脂,零陵香豆,粉红胡椒	 7.5 分	2 评价
https://img.xssdcdn.com/perfume/195988.jpg	香奈儿 栀子花EDP Chanel Gardenia Eau de Parfum, 2016	前调：绿叶中调：栀子花,椰子,果香后调：香草	 7.5 分	2 评价
https://img.xssdcdn.com/perfume/659582.jpg	香奈儿 1932 EDP Chanel 1932 Eau de Parfum, 2016	前调：梨,葡萄柚,醛中调：茉莉,鸢尾花,花香后调：香根草,麝香,木质香,焚香,香草	 7.5 分	2 评价
https://img.xssdcdn.com/perfume/421286.jpg	香奈儿 绿色气息EDP Chanel Bel Respiro Eau de Parfum, 2016	气味：绿叶,青草,花香,皮革	 7.6 分	2 评价
https://img.xssdcdn.com/perfume/903310.jpg	香奈儿 22号EDP Chanel No 22 Eau de Parfum, 2016	前调：醛,橙花油,铃兰中调：茉莉,晚香玉,玫瑰,依兰后调：香草,香根草	 7.4 分	2 评价
https://img.xssdcdn.com/perfume/103114.jpg	香奈儿 黑木 Chanel Bois Noir, 1987	气味：橘子,薰衣草,玫瑰,芫荽,香草,檀香木,巴西红木,黄葵	 7.2 分	1 评价
https://img.xssdcdn.com/perfume/664020.jpg	香奈儿 法式别墅EDP Chanel La Pausa Eau de Parfum, 2016	气味：鸢尾花,绿叶,木质香,脂粉味	 7.3 分	1 评价
https://img.xssdcdn.com/perfume/274632.jpg	香奈儿 自由旅程EDP Chanel Jersey Eau de Parfum, 2016	气味：青草,茉莉,薰衣草,零陵香豆,野花,香草,玫瑰,麝香	 7.3 分	1 评价
https://img.xssdcdn.com/perfume/426323.jpg	香奈儿 可可小姐 香发喷雾 Chanel Coco Mademoiselle Hair Mist	气味：橙子,玫瑰,广藿香	 7.2 分	0 评价
https://img.xssdcdn.com/perfume/708730.jpg	香奈儿 46号 Chanel No 46, 1946	前调：香柠檬,橙子,橙花油中调：玫瑰,铃兰,依兰,茉莉后调：香根草,鸢尾根,檀香木,孜然,香草,麝香	 7.2 分	0 评价
https://img.xssdcdn.com/perfume/472811.jpg	香奈儿 魅力 香发喷雾 Chanel Allure Hair Mist	气味：玫瑰,橘子,香草	 7.2 分	0 评价
https://img.xssdcdn.com/perfume/272703.jpg	香奈儿 魅力女士清新之水夏季版 Chanel Allure Eau Fraichissante Pour l`Ete, 2002	前调：香柠檬,葡萄柚,血橙,橘子,醛中调：茉莉,睡莲,忍冬,玫瑰,木兰后调：香根草,香草	 7.2 分	0 评价
https://img.xssdcdn.com/perfume/464418.jpg	香奈儿 邂逅清新（绿邂逅）香发喷雾 Chanel Chance Eau Fraiche Hair Mist	气味：香橼,茉莉,柚木	 7.2 分	0 评价
https://img.xssdcdn.com/perfume/991809.jpg	香奈儿 1940 蔚蓝 Chanel Le 1940 Bleu de Chanel, 1931	前调：醛,百合中调：紫罗兰,醋栗叶,铃兰,仙客来后调：香根草,雪松,檀香木	 7.2 分	0 评价
https://img.xssdcdn.com/perfume/556190.jpg	香奈儿 橙邂逅 香发喷雾 Chanel Chance Eau Vive Hair Mist	气味：葡萄柚,血橙,茉莉,雪松,鸢尾花	 7.2 分	0 评价
https://img.xssdcdn.com/perfume/394623.jpg	香奈儿 5号 香发喷雾 Chanel No 5 Hair Mist	气味：茉莉,玫瑰	 7.2 分	0 评价
https://img.xssdcdn.com/perfume/274540.jpg	香奈儿 粉邂逅 香发喷雾 Chanel Chance Eau Tendre Hair Mist	气味：葡萄柚,木梨,茉莉,麝香	 7.2 分	0 评价
https://img.xssdcdn.com/perfume/122455.jpg	香奈儿 1940 性感香奈儿 Chanel Le 1940 Rouge de Chanel, 1931	前调：醛,老鹳草中调：玫瑰,紫罗兰后调：香根草,琥珀	 7.2 分	0 评价
https://img.xssdcdn.com/perfume/512375.jpg	香奈儿 黄邂逅 香发喷雾 Chanel Chance Hair Mist	气味：粉红胡椒,茉莉,琥珀,广藿香	 7.2 分	0 评价
https://img.xssdcdn.com/perfume/356083.jpg	香奈儿 1940 本色香奈儿 Chanel Le 1940 Beige de Chanel, 1931	前调：鸢尾花中调：茉莉后调：龙涎香,橡木苔	 7.2 分	0 评价
https://img.xssdcdn.com/perfume/249612.jpg	迪奥 真我 Dior J`adore, 1999	前调：木兰,香瓜,桃子,梨,香柠檬,橘子中调：晚香玉,李子,紫罗兰,兰花,小苍兰,茉莉,铃兰,玫瑰后调：麝香,香草,雪松,黑莓	 9.3 分	1252 评价
https://img.xssdcdn.com/perfume/696082.jpg	迪奥 蛊媚奇葩（红毒） Dior Hypnotic Poison, 1998	前调：杏,李子,椰子中调：晚香玉,茉莉,铃兰,玫瑰,巴西红木,葛缕子后调：檀香木,杏仁,香草,麝香	 9 分	480 评价
https://img.xssdcdn.com/perfume/246211.jpg	迪奥 冰火奇葩（白毒） Dior Pure Poison, 2004	前调：橙子,橘子,香柠檬,茉莉中调：橙花,栀子花后调：檀香木,雪松,琥珀	 8.9 分	552 评价
https://img.xssdcdn.com/perfume/294895.jpg	迪奥 清新之水 Dior Eau Sauvage, 1966	前调：迷迭香,葛缕子,果香,罗勒,香柠檬,柠檬中调：芫荽,康乃馨,檀香木,广藿香,鸢尾根,茉莉,玫瑰后调：琥珀,麝香,橡木苔,香根草	 9.4 分	486 评价
https://img.xssdcdn.com/perfume/629318.jpg	迪奥 花漾甜心 Dior Miss Dior Cherie Blooming Bouquet, 2007	前调：橘子中调：牡丹后调：麝香	 8.9 分	814 评价
https://img.xssdcdn.com/perfume/168678.jpg	迪奥 毒药（紫毒） Dior Poison, 1985	前调：芫荽,李子,森林水果,茴芹,巴西红木中调：康乃馨,茉莉,橙花,晚香玉,红没药,肉桂,焚香,玫瑰,蜂蜜后调：香根草,麝香,檀香木,雪松,琥珀,香草,天芥菜	 9 分	329 评价
https://img.xssdcdn.com/perfume/855874.jpg	迪奥 旷野 Dior Sauvage, 2015	前调：胡椒,香柠檬中调：老鹳草,薰衣草,花椒,榄香脂,粉红胡椒,香根草,广藿香后调：雪松,劳丹脂,降龙涎香醚	 8.8 分	440 评价
https://img.xssdcdn.com/perfume/756624.jpg	迪奥 沙丘女士 Dior Dune, 1991	前调：醛,牡丹,橘子,香柠檬,巴西红木中调：百合,茉莉,依兰,玫瑰,桂竹香后调：檀香木,琥珀,广藿香,麝香,安息香脂,香草,橡木苔	 9 分	367 评价
